rating,ASIN
4.6428571428571432,1631910043
4.6428571428571432,0664228704
4.6428571428571432,080240992X
4.6428571428571432,0140389636
4.6428571428571432,1570670919
4.6428571428571432,1607067676
4.6428571428571432,1910282448
4.6428571428571432,0312607911
4.6428571428571432,1770461353
4.6428571428571432,0895948915
4.6428571428571432,0762453060
4.6428571428571432,1938170008
4.6428571428571432,1493003941
4.6428571428571432,054567350X
4.6428571428571432,1613250355
4.6428571428571432,0470056428
4.6428571428571432,1626720657
4.6428571428571432,0307896900
4.6428571428571432,0823423700
4.6428571428571432,0071841482
4.6428571428571432,076274586X
4.6428571428571432,145119272X
4.6428571428571432,0470887176
4.6428571428571432,161325136X
4.6428571428571432,0760347441
4.6428571428571432,1438002262
4.6428571428571432,1615932259
4.6428571428571432,0990584607
4.6428571428571432,1616956089
4.6428571428571432,0817424547
4.6428571428571432,0132764148
4.6428571428571432,0674736567
4.6428571428571432,1593096143
4.6428571428571432,0879079347
3.0952380952380953,0688050336
3.0952380952380953,1581821506
3.6111111111111112,0595393829
4.333333333333333,0316528579
4.333333333333333,1621452158
4.333333333333333,0307946169
4.333333333333333,1400032660
4.333333333333333,1580052746
4.333333333333333,0471799408
4.333333333333333,0345475763
4.333333333333333,174220726X
4.333333333333333,1781083096
4.333333333333333,0857685724
4.333333333333333,037371940X
4.333333333333333,1620078570
4.333333333333333,0470099518
4.333333333333333,1438000944
4.333333333333333,0822221527
4.333333333333333,1942225032
4.333333333333333,0803623593
4.333333333333333,0996061312
4.333333333333333,1599631407
4.333333333333333,1596434589
4.333333333333333,158042273X
4.333333333333333,0440506581
4.333333333333333,014139479X
4.333333333333333,1936393964
4.333333333333333,0345407520
4.333333333333333,0061432652
4.333333333333333,161564055X
3.8235294117647061,0240810147
3.8235294117647061,0321829174
3.8235294117647061,0312610564
3.8235294117647061,1475221096
3.8235294117647061,0440506816
3.8235294117647061,0470608218
4.3125,188431371X
4.3125,1933633921
4.3125,0449906299
4.3125,0801060419
4.3125,0752866095
4.3125,1620920042
4.3125,0801484634
4.3125,0966970152
4.3125,161628868X
4.3125,0231163568
4.3125,1615810315
4.3125,0123809185
4.3125,0375865624
4.3125,0809142562
4.3125,0307238040
4.3125,1472807340
4.3125,1939509017
4.3125,0451466152
4.3125,0143036106
4.3125,0802844499
4.3125,048641762X
4.0588235294117645,1584282401
4.0588235294117645,1603583793
4.0588235294117645,1609785770
4.0588235294117645,0060952970
4.0588235294117645,1285774841
4.0588235294117645,1886298041
4.0588235294117645,1632154315
4.0588235294117645,0060906820
4.0588235294117645,1881982831
4.6,034549637X
4.6,0071413065
4.6,0736073876
4.6,1616552050
4.6,1939621232
4.6,1600105793
4.6,0812970284
4.6,080508830X
4.6,1580630200
4.6,0393264955
4.6,0201442302
4.6,1259585441
4.6,1611800153
4.6,0984219900
4.6,0986306045
4.6,0963457454
4.6,1572247037
4.6,1517069416
4.6,0899976492
4.6,1615930868
4.6,0156028158
4.6,1608931994
4.6,0811874559
4.6,1933492279
4.6,0875527957
4.6,1629052949
4.6,074322440X
4.6,0486415953
4.6,1515186792
4.6,0802837298
4.6,1101884827
4.6,029274627X
4.6,0804124655
4.9285714285714288,1591852331
4.9285714285714288,097103141X
4.9285714285714288,0375856633
4.9285714285714288,0805241817
4.9285714285714288,0934666156
4.9285714285714288,1633881245
4.9285714285714288,1631590448
4.9285714285714288,0881504645
4.9285714285714288,0147509181
4.9285714285714288,0732295637
4.9285714285714288,0521736501
4.9285714285714288,0984221336
4.9285714285714288,160078917X
4.9285714285714288,1569701881
4.9285714285714288,0813925177
4.9285714285714288,0307931625
4.9285714285714288,0754823318
4.9285714285714288,1854095188
4.9285714285714288,1555537928
4.9285714285714288,1478245883
4.9285714285714288,0520068424
4.9285714285714288,0634048619
4.9285714285714288,0735662681
4.9285714285714288,1454701412
4.9285714285714288,1426211767
3.45,0857982192
3.45,1931257361
3.8333333333333335,0763664731
3.8333333333333335,0415831458
3.8333333333333335,0967131774
4.5625,1939094194
4.5625,0760346097
4.5625,0470017732
4.5625,1440511861
4.5625,0892727837
4.5625,0736918159
4.5625,0830827641
4.5625,0618408533
4.5625,1423217705
4.5625,1590176014
4.5625,1402745737
4.5625,1565040783
4.5625,0375803297
4.5625,0899420672
4.5625,0760345856
4.5625,1616286067
4.5625,0838805051
4.5625,0794419313
4.5625,0470160365
4.5625,1401227139
4.5625,1933784725
4.5625,0615721338
4.5625,0764306022
4.5625,0842381740
4.5625,1475080336
4.5625,0830844473
4.5625,193628300X
4.5625,1627000461
4.5625,0373719256
4.5625,0486220370
4.5625,0912818034
3.1739130434782608,1616954175
4.2941176470588234,0123742609
4.2941176470588234,0292770405
4.2941176470588234,030745858X
4.2941176470588234,0375758240
4.2941176470588234,0877795169
4.2941176470588234,0805242937
4.2941176470588234,0789329891
4.2941176470588234,1607746972
4.2941176470588234,0596514557
4.2941176470588234,1607067498
4.2941176470588234,0967991552
4.2941176470588234,0060675012
4.2941176470588234,1844488616
4.2941176470588234,1423621050
4.2941176470588234,189351904X
4.2941176470588234,1601257961
4.2941176470588234,157731932X
4.2941176470588234,0060957174
4.2941176470588234,0470889284
3.65,1571744428
4.8666666666666663,0970950055
4.8666666666666663,1599638770
4.8666666666666663,1565543319
4.8666666666666663,1856697533
4.8666666666666663,1579655963
4.8666666666666663,0470881259
4.8666666666666663,0373283148
4.8666666666666663,0899333427
4.8666666666666663,1421579944
4.8666666666666663,076034552X
4.8666666666666663,0688171400
4.8666666666666663,1632154307
4.8666666666666663,0876120338
4.8666666666666663,1599691493
4.8666666666666663,0595468780
4.8666666666666663,0826912265
4.8666666666666663,0545663849
4.8666666666666663,0738215716
4.8666666666666663,0830815724
4.8666666666666663,0874776996
4.8666666666666663,1629051594
4.8666666666666663,1849901392
4.8666666666666663,1937512134
4.8666666666666663,142363800X
4.8666666666666663,1421579642
4.8666666666666663,1438006217
4.8666666666666663,0375823034
4.8666666666666663,1594851107
4.8666666666666663,0714864625
4.8666666666666663,0578066335
4.8666666666666663,096851992X
4.8666666666666663,0834801965
4.8666666666666663,1416297553
4.8666666666666663,0449015912
4.0555555555555554,0786933011
4.0555555555555554,0688112846
4.0555555555555554,1849351406
4.0555555555555554,0071789235
4.0555555555555554,1563928914
4.0555555555555554,1401257712
4.0555555555555554,0738700819
4.0555555555555554,1580175201
4.0555555555555554,1904738281
4.0555555555555554,0486260674
3.8421052631578947,0471056693
3.8421052631578947,0789732645
3.8421052631578947,1573448141
3.8421052631578947,1101872594
3.5,0205526217
4.8125,1440238057
4.8125,0060727659
4.8125,0071742212
4.8125,098969772X
4.8125,111907648X
4.8125,1482338505
4.8125,0345803701
4.8125,1442498331
4.8125,0142196193
4.8125,0486235602
4.8125,0807012823
4.8125,1572438452
4.8125,1465039848
4.8125,1601626975
4.8125,1938842243
4.8125,1616551275
4.8125,081187155X
4.8125,1421579928
4.8125,1618371797
4.8125,162707189X
4.8125,1620551934
4.8125,157965293X
4.8125,0631180338
4.8125,1439163685
4.8125,0736953698
4.8125,1936303256
4.8125,1901983536
4.8125,1938466624
4.8125,0847846385
4.8125,0306802678
4.8125,1465437908
4.8125,0812981391
2.8518518518518516,1573446637
4.5294117647058822,1579652131
4.5294117647058822,1607065231
4.5294117647058822,0306814323
4.5294117647058822,0830844066
4.5294117647058822,1449344682
4.5294117647058822,0991199723
4.5294117647058822,1423616367
4.5294117647058822,1596436174
4.5294117647058822,0310725402
4.5294117647058822,1401236901
4.5294117647058822,1589851625
4.5294117647058822,0671705814
4.5294117647058822,4906574505
4.5294117647058822,1845500822
4.5294117647058822,0736910514
4.5294117647058822,0688119271
4.5294117647058822,0470170743
4.5294117647058822,0393001431
4.5294117647058822,0135090490
4.5294117647058822,0810946033
4.5294117647058822,0804820872
4.5294117647058822,0801473748
4.5294117647058822,174220189X
4.5294117647058822,0880797258
4.5294117647058822,1609714911
4.5294117647058822,0310515459
4.5294117647058822,0800616391
4.5294117647058822,0762750936
4.5294117647058822,1118117522
4.5294117647058822,0762447281
4.5294117647058822,0393059030
4.5294117647058822,1629980080
4.5294117647058822,1515356663
4.5294117647058822,1585427543
3.347826086956522,0199563837
3.6666666666666665,0132823403
3.6666666666666665,0500516502
4.0526315789473681,0321907957
4.0526315789473681,0764524828
4.0526315789473681,074256603X
4.0526315789473681,0939680351
4.0526315789473681,0813027055
4.0526315789473681,0618040315
4.0526315789473681,0981961568
4.0526315789473681,111134910X
4.0526315789473681,0140195319
4.0526315789473681,007145151X
4.2777777777777777,0060655488
4.2777777777777777,0817435794
4.2777777777777777,1601257627
4.2777777777777777,1590307771
4.2777777777777777,0578009439
4.2777777777777777,1926800060
4.2777777777777777,1584795018
4.2777777777777777,0972129618
4.2777777777777777,0823005038
4.2777777777777777,0664223036
4.2777777777777777,1416046283
4.2777777777777777,0736040358
4.2777777777777777,1438006187
4.2777777777777777,1556521103
4.2777777777777777,0764216317
4.2777777777777777,1591796253
4.2777777777777777,1558322027
4.2777777777777777,0674088638
4.2777777777777777,039473954X
4.2777777777777777,0738214833
4.2777777777777777,0394736648
4.2777777777777777,1500644358
4.2777777777777777,1118076672
4.2777777777777777,082543338X
4.2777777777777777,1934287113
4.2777777777777777,0373719345
4.2777777777777777,0080977472
4.2777777777777777,0316031941
3.85,019861070X
3.85,0312287941
3.85,0073406791
3.85,0142003557
3.85,1119998956
3.85,1492601934
3.85,0922915059
3.85,0692421769
3.85,0664501095
4.5,1601633327
4.5,189183083X
4.5,1936220822
4.5,0393058840
4.5,022610544X
4.5,0800662768
4.5,1581605560
4.5,0789329654
4.5,0804137218
4.5,0967398304
4.5,0470073381
4.5,0310242835
4.5,140125280X
4.5,0195167341
4.5,0849707501
4.5,030734150X
4.5,1508525110
4.5,0528007513
4.5,1881040518
4.5,0425241564
4.5,1570672849
4.5,0071420398
4.5,0756608589
4.7647058823529411,1599695359
4.7647058823529411,1439129061
4.7647058823529411,1590459342
4.7647058823529411,0307977455
4.7647058823529411,1595589198
4.7647058823529411,0843116609
4.7647058823529411,1133591078
4.7647058823529411,0029290406
4.7647058823529411,1617690848
4.7647058823529411,1563924242
4.7647058823529411,0061963542
4.7647058823529411,1882658086
4.7647058823529411,0395423813
4.7647058823529411,1935639870
4.7647058823529411,1559362669
4.7647058823529411,1118370163
4.7647058823529411,0691148929
4.7647058823529411,0393326659
4.7647058823529411,1476767505
4.7647058823529411,1421579170
4.7647058823529411,0847843351
4.05,1480157678
4.05,1400051649
4.05,0811859339
4.05,1250067154
4.05,0757003486
4.05,0060952164
3.8571428571428572,0738610917
3.8571428571428572,1783292520
3.8571428571428572,099081940X
3.8571428571428572,0495811696
4.2631578947368425,3319054724
4.2631578947368425,0965510999
4.2631578947368425,1901923371
4.2631578947368425,0064430871
4.2631578947368425,1557885109
4.2631578947368425,1592575463
4.2631578947368425,1575421933
4.2631578947368425,0761135243
4.2631578947368425,0440226767
4.2631578947368425,1573223433
4.2631578947368425,1591430461
4.2631578947368425,0596515170
4.2631578947368425,080508181X
4.2631578947368425,0071749586
4.2631578947368425,0399169253
4.25,0764555014
4.25,1934709654
4.25,0765302942
4.25,0877285136
4.25,0521195632
4.25,1591431972
4.25,0856966231
4.25,0764162365
4.25,1516891287
5.0,1934709298
5.0,0345526082
5.0,0933121776
5.0,1450706827
4.0476190476190474,0684195895
4.0476190476190474,0062019139
4.0476190476190474,0195128362
4.0476190476190474,1844676013
4.0476190476190474,1440236658
4.0476190476190474,1496407806
4.7222222222222223,1784830003
4.7222222222222223,3836550512
4.7222222222222223,1626921415
4.7222222222222223,0965225402
4.7222222222222223,161261602X
4.7222222222222223,1605471526
4.7222222222222223,0399162003
4.7222222222222223,188926900X
4.7222222222222223,0814634648
4.7222222222222223,1934356964
4.7222222222222223,162656261X
4.7222222222222223,1401234968
4.7222222222222223,1604601361
4.7222222222222223,1888411201
4.7222222222222223,0941676080
4.7222222222222223,1566955270
4.7222222222222223,1780928297
4.7222222222222223,0891096205
4.7222222222222223,0996601007
4.7222222222222223,0470945583
4.7222222222222223,1931282064
4.7222222222222223,0801884926
4.4736842105263159,0201339897
4.4736842105263159,1449367933
4.4736842105263159,0956507204
4.4736842105263159,0132726777
4.4736842105263159,0808038737
4.4736842105263159,1118335619
4.4736842105263159,1583550941
4.4736842105263159,0515155853
4.4736842105263159,0974082058
4.4736842105263159,022612181X
4.4736842105263159,1478280514
4.4736842105263159,0805426248
4.4736842105263159,0446527092
4.4736842105263159,189376219X
4.4736842105263159,1489544089
4.4736842105263159,0738611794
4.4736842105263159,1941234070
4.4736842105263159,1401902901
4.4736842105263159,1586858238
4.4736842105263159,0823034488
4.4736842105263159,0323082033
4.4736842105263159,0691018197
4.4736842105263159,1449468535
4.4736842105263159,073873750X
4.4736842105263159,0760347565
4.4736842105263159,1604693541
4.4736842105263159,1781080283
4.4736842105263159,157224352X
4.4736842105263159,1581607148
4.4736842105263159,0199596654
4.4736842105263159,0312167938
4.4736842105263159,1566952980
4.4736842105263159,0528004913
3.5416666666666665,0910311544
3.8636363636363638,0300158661
4.0454545454545459,1594773424
4.0454545454545459,0691006768
4.0454545454545459,1563926261
4.0454545454545459,0926412345
4.2380952380952381,0930298047
4.2380952380952381,0615640273
4.2380952380952381,0757304893
4.2380952380952381,0393020029
4.2380952380952381,1557884838
4.2380952380952381,0373893094
4.2380952380952381,0323113400
4.2380952380952381,0240819330
4.2380952380952381,1608682390
4.2380952380952381,0399161473
4.2380952380952381,1557884862
3.8695652173913042,1423638603
4.9444444444444446,1402787839
4.9444444444444446,1421576066
4.9444444444444446,0761922776
4.9444444444444446,0899578802
4.9444444444444446,0760346445
3.7083333333333335,1592538576
3.7083333333333335,1614280614
4.6842105263157894,0195115422
4.6842105263157894,0827608314
4.6842105263157894,085768776X
4.6842105263157894,1594770689
4.6842105263157894,0819874795
4.6842105263157894,1421543435
4.6842105263157894,1618656384
4.6842105263157894,0292735847
4.6842105263157894,1896219896
4.6842105263157894,1844162206
4.6842105263157894,185391908X
4.6842105263157894,030797751X
4.6842105263157894,1593095309
4.6842105263157894,1570250669
4.6842105263157894,0470223995
4.6842105263157894,0830759433
4.6842105263157894,006053849X
4.6842105263157894,0399528970
4.6842105263157894,1440589232
4.6842105263157894,096459823X
4.6842105263157894,088240394X
4.6842105263157894,0692459928
4.6842105263157894,1419719653
4.6842105263157894,0631128018
4.6842105263157894,0933534590
4.6842105263157894,1563941546
4.6842105263157894,160710184X
4.6842105263157894,0465011233
4.6842105263157894,0911311858
4.6842105263157894,0615637957
4.45,0890247412
4.45,0470290633
4.45,1423187121
4.45,1556359446
4.45,1118533844
4.45,1401237096
4.45,0674437756
4.45,0727885553
4.45,0743444116
4.45,0738706574
4.45,0982258739
4.45,0822225492
4.45,1634502191
4.45,0393081893
4.45,1400021065
4.45,0895864029
4.45,0061346675
4.45,1631490354
4.45,1439209111
4.45,1454916494
4.45,1564776530
4.45,1585429031
4.45,1419625918
3.875,0375708049
3.875,0980229200
3.875,0062019104
3.3214285714285716,0971559120
4.0434782608695654,0966836723
4.0434782608695654,0765379104
4.0434782608695654,193680641X
4.8947368421052628,1608681114
4.8947368421052628,193318440X
4.8947368421052628,1421560046
4.8947368421052628,0553382209
4.8947368421052628,1593072511
4.8947368421052628,0156565145
4.8947368421052628,0800797787
4.8947368421052628,1782211691
4.8947368421052628,030727926X
4.8947368421052628,1580171060
4.8947368421052628,0553505920
4.8947368421052628,1556618891
4.8947368421052628,1508532559
4.8947368421052628,142154346X
4.8947368421052628,0843125497
4.8947368421052628,022600919X
4.8947368421052628,0310240263
4.8947368421052628,1449465293
4.4285714285714288,1421579804
4.4285714285714288,0385509561
4.4285714285714288,1844484661
4.4285714285714288,1581809913
4.4285714285714288,1118306341
4.4285714285714288,1491947187
4.4285714285714288,1940250021
4.4285714285714288,0306822326
4.4285714285714288,0471189626
4.4285714285714288,0470533692
4.4285714285714288,0415953251
4.4285714285714288,1631529803
4.4285714285714288,0882663992
4.4285714285714288,0761535713
4.4285714285714288,1438003676
4.4285714285714288,1439186960
4.65,0486648710
4.65,0142500216
4.65,0323068871
4.65,1934709611
4.65,0760347409
4.65,0783419201
4.65,0764595628
4.65,1502849380
4.65,031082611X
4.65,151758504X
4.65,1608236366
4.65,0310330645
4.65,1491049243
4.65,111810689X
4.65,1630581402
4.65,8173711461
4.65,0373879865
4.65,061891952X
4.65,0062094394
4.65,0312642865
3.72,1576875504
3.72,1600610390
3.72,0140236341
3.5769230769230771,1937856208
3.5769230769230771,0883172739
4.2272727272727275,1570619972
4.2272727272727275,1930485174
4.2272727272727275,1423620933
4.2272727272727275,0312359799
4.2272727272727275,0761161708
4.2272727272727275,1594771340
4.2272727272727275,0393928098
4.2272727272727275,0123876931
4.2272727272727275,1416206310
4.2272727272727275,0073532010
4.2272727272727275,0883445425
4.2272727272727275,1118794753
4.2272727272727275,0982063539
3.88,1901923258
3.88,1596436743
3.88,1557047677
4.2173913043478262,0553561979
4.2173913043478262,0073376647
4.2173913043478262,1622020758
4.2173913043478262,1440337276
4.2173913043478262,0486292827
4.2173913043478262,0735315051
4.2173913043478262,0134137043
4.2173913043478262,0736082301
4.2173913043478262,1478213795
4.2173913043478262,1885767269
4.85,0760340455
4.85,1517244781
4.85,1936873575
4.85,184975280X
4.85,0448462427
4.85,3010145365
4.85,0615469426
4.85,1514103443
4.85,3836553015
4.85,0760345600
4.85,1592644325
4.85,1940468140
4.85,1604686812
4.85,097773157X
4.85,1595828699
4.85,0470474246
3.7307692307692308,1925110508
3.7307692307692308,0834803399
4.6190476190476186,1480270660
4.6190476190476186,1935707981
4.6190476190476186,1616284153
4.6190476190476186,1557999759
4.6190476190476186,0852073011
4.6190476190476186,1599638150
4.6190476190476186,1611458927
4.6190476190476186,1400204984
4.6190476190476186,0800723821
4.6190476190476186,1578635195
4.6190476190476186,1931082073
4.6190476190476186,1882391160
4.6190476190476186,1449334318
4.6190476190476186,1451643187
4.6190476190476186,0571211038
4.6190476190476186,0882660667
4.6190476190476186,0300185197
4.6190476190476186,0062420690
4.6190476190476186,1593937490
4.6190476190476186,1890627313
4.6190476190476186,087477876X
4.6190476190476186,048645553X
4.6190476190476186,0892813229
4.6190476190476186,1591932394
4.6190476190476186,1577319648
4.6190476190476186,0936713143
4.6190476190476186,1596359064
4.6190476190476186,069250169X
4.6190476190476186,0375759514
4.6190476190476186,1634764021
4.6190476190476186,1934709913
4.6190476190476186,0060585374
4.6190476190476186,161243228X
4.6190476190476186,1587790351
4.6190476190476186,1558328491
4.4090909090909092,0981496504
4.4090909090909092,178096319X
4.4090909090909092,0156007622
4.4090909090909092,0321942043
4.4090909090909092,1250059755
4.4090909090909092,1482634260
4.4090909090909092,0894867768
4.4090909090909092,1602005230
4.4090909090909092,0130473944
4.4090909090909092,006228875X
4.4090909090909092,0756638763
4.4090909090909092,1514818027
4.4090909090909092,0140449469
4.4090909090909092,0739016334
4.4090909090909092,1937994066
4.4090909090909092,1591866367
4.4090909090909092,1118203224
4.4090909090909092,0553353306
4.4090909090909092,0310749395
4.041666666666667,1591470498
4.041666666666667,0385345283
4.041666666666667,1931257167
4.041666666666667,0071381937
4.041666666666667,1592537820
3.5925925925925926,0061283975
4.04,0321804716
4.04,0735339791
4.04,0375727752
3.8846153846153846,1419550039
3.8846153846153846,0844259667
3.8846153846153846,0316343609
4.208333333333333,0345363884
4.208333333333333,0292701640
4.208333333333333,0156941767
4.208333333333333,1575424614
4.3913043478260869,0142004391
4.3913043478260869,1849054339
4.3913043478260869,1927925312
4.3913043478260869,0914955977
4.3913043478260869,0470251514
4.3913043478260869,1451175620
4.3913043478260869,1623160014
4.3913043478260869,096552101X
4.3913043478260869,1889242209
4.3913043478260869,0991939409
4.3913043478260869,0972380159
4.3913043478260869,1609611063
4.3913043478260869,0071799680
4.3913043478260869,0738700770
4.3913043478260869,0736056289
4.3913043478260869,1484968778
4.3913043478260869,1449388248
4.3913043478260869,0634033263
4.3913043478260869,0891345841
4.3913043478260869,1572244399
4.5909090909090908,0792239156
4.5909090909090908,1304104451
4.5909090909090908,0812973828
4.5909090909090908,1600857124
4.5909090909090908,019516251X
4.5909090909090908,0967993717
4.5909090909090908,0915297256
4.5909090909090908,0830837639
4.5909090909090908,0764215507
4.5909090909090908,0064451003
4.5909090909090908,1608311201
4.5909090909090908,1580497659
4.5909090909090908,0486401448
4.5909090909090908,1503011704
4.5909090909090908,1935067222
4.5909090909090908,1438001363
4.5909090909090908,0143113933
4.5909090909090908,0691155372
4.5909090909090908,1612386946
4.5909090909090908,0060684658
4.5909090909090908,1927925355
4.5909090909090908,0882822004
4.5909090909090908,1421518848
2.9705882352941178,1452114501
4.8095238095238093,131275382X
4.8095238095238093,1561707317
4.8095238095238093,1935800833
4.8095238095238093,0963242121
4.8095238095238093,0486240444
4.8095238095238093,0312873646
4.8095238095238093,1594850941
4.8095238095238093,1476766258
4.8095238095238093,0312284101
4.8095238095238093,0842346457
4.8095238095238093,1632155230
4.8095238095238093,1616144726
4.8095238095238093,1932528172
3.7407407407407409,014043660X
3.75,0985314427
3.75,1608953106
3.75,1481430696
5.0,1589808975
5.0,0071790330
4.375,1449325866
4.375,0062121855
4.375,0143125044
4.375,0805410015
4.375,0312321201
4.375,1552100456
4.375,014312045X
4.375,190898340X
4.375,0802736009
4.375,013386295X
4.375,069111319X
4.375,0802138888
4.7727272727272725,0875420184
4.7727272727272725,0743247450
4.7727272727272725,0806317833
4.7727272727272725,0830835873
4.7727272727272725,0882847937
4.7727272727272725,1884313051
4.7727272727272725,1421579936
4.7727272727272725,0451470826
4.7727272727272725,1451689640
4.7727272727272725,161243410X
4.7727272727272725,1552977846
4.7727272727272725,0957664931
4.7727272727272725,1882796071
4.7727272727272725,1400096227
4.7727272727272725,0130267570
4.5652173913043477,1483540251
4.5652173913043477,1556527780
4.5652173913043477,1456413287
4.5652173913043477,0156029790
4.5652173913043477,1137278730
4.5652173913043477,1845976800
4.5652173913043477,0938635034
4.5652173913043477,050005150X
4.5652173913043477,9653070274
4.5652173913043477,0804172315
4.5652173913043477,1589483820
4.5652173913043477,1416531742
4.5652173913043477,0143104802
4.5652173913043477,1511892595
4.5652173913043477,0847819000
4.5652173913043477,1557999724
4.5652173913043477,1938922409
4.5652173913043477,069200565X
4.0384615384615383,1477556907
4.0384615384615383,0878932259
4.0384615384615383,1400031427
3.8888888888888888,0140080988
3.8888888888888888,006221117X
4.2,0199837201
4.2,0807006270
4.2,0470944889
4.2,1570625549
4.2,0990314898
4.2,1118549325
4.2,1886230854
3.40625,0312928408
3.6333333333333333,0385754124
3.6333333333333333,1605986585
2.8684210526315788,0062388673
3.8928571428571428,0684825007
3.8928571428571428,144033062X
4.1923076923076925,0939837722
4.0370370370370372,0970493169
4.0370370370370372,013383171X
4.0370370370370372,0393960129
4.7391304347826084,0375430016
4.7391304347826084,0895860511
4.7391304347826084,0811866556
4.7391304347826084,1440314357
4.7391304347826084,0891454284
4.7391304347826084,0399168176
4.7391304347826084,0823072711
4.7391304347826084,1630475351
4.7391304347826084,0785825509
4.7391304347826084,1439109028
4.36,0060560878
4.36,0688158269
4.36,0062019236
4.36,0823085767
4.36,1592858252
4.36,1571208631
4.36,0393704246
4.36,1936685167
4.36,0465070698
4.36,0823014134
4.36,1845879481
4.36,0201634465
4.36,0762771429
4.36,1570617880
4.36,0062385852
4.541666666666667,0743254651
4.541666666666667,0764147765
4.541666666666667,0893143855
4.541666666666667,1593276710
4.541666666666667,1413005101
4.541666666666667,0307237656
4.541666666666667,0373733763
4.541666666666667,1601781660
4.541666666666667,158008141X
4.541666666666667,0470636254
4.541666666666667,1936220245
4.541666666666667,0375724001
4.541666666666667,0810949520
4.541666666666667,098124050X
4.541666666666667,0882820958
4.9545454545454541,1421505932
4.9545454545454541,1419716174
4.9545454545454541,0544159039
4.9545454545454541,0310240069
3.53125,1743607040
4.52,1616962186
4.52,0778802434
4.52,0964603675
4.52,1581108931
4.52,0071456678
4.52,0877659168
4.52,0760343020
4.52,1909397393
4.52,193638325X
4.52,1929229690
4.52,1568381441
4.52,0192141635
4.52,1592989969
4.3461538461538458,0425279731
4.3461538461538458,1607964503
4.3461538461538458,1601632983
4.3461538461538458,1416584447
4.3461538461538458,0077614046
4.3461538461538458,1583334157
4.3461538461538458,1285741552
3.896551724137931,0882847287
3.896551724137931,0671793349
3.896551724137931,0192854143
4.0357142857142856,1632154048
4.0357142857142856,1570280754
4.0357142857142856,075822544X
4.0357142857142856,0374298777
4.0357142857142856,1621365565
4.0357142857142856,1938708539
4.708333333333333,0811876969
4.708333333333333,1623365023
4.708333333333333,1438004982
4.708333333333333,1465426450
4.708333333333333,0765376873
4.708333333333333,0060099208
4.708333333333333,1481405950
4.708333333333333,1400046351
4.708333333333333,0071750908
4.708333333333333,0307479218
4.708333333333333,0140565485
4.708333333333333,1449471927
4.708333333333333,1603425640
4.708333333333333,1438002793
4.708333333333333,0982982615
4.708333333333333,1402712383
4.708333333333333,0986115746
4.9130434782608692,0062266934
4.9130434782608692,1596360844
4.9130434782608692,1423134206
4.9130434782608692,0760332614
4.9130434782608692,0879611316
4.9130434782608692,006273718X
4.9130434782608692,1425809235
4.9130434782608692,0820326526
4.9130434782608692,0062288849
4.9130434782608692,0394409183
4.9130434782608692,0857338404
4.9130434782608692,0545202361
4.9130434782608692,0790610418
4.9130434782608692,0738609072
4.1851851851851851,1566953146
4.1851851851851851,1422189902
4.1851851851851851,1572228156
4.1851851851851851,0615912761
4.1851851851851851,0071621091
4.1851851851851851,1931686807
4.5,0759529736
4.5,1599210177
4.5,0882909789
4.5,0596101538
4.5,163215448X
4.5,0071477926
4.5,0486440095
4.5,0849964601
4.5,1557996555
4.5,1558102701
4.5,1119188636
4.5,1607747871
4.5,1515125688
3.65625,1891400614
3.65625,1416507507
4.875,0736916105
4.875,0679885935
4.875,0060621796
4.875,1584797487
4.875,1616204710
4.875,0061804428
4.875,0847845273
4.875,0996721509
4.875,068484298X
4.875,0448481529
4.875,0142401870
4.875,0872208168
4.875,1596368691
4.875,1449396593
3.9,1118083210
3.9,0805069577
4.333333333333333,007057989X
4.333333333333333,1413319068
4.333333333333333,159253600X
4.333333333333333,0385346786
4.333333333333333,088240489X
4.333333333333333,0470128232
4.333333333333333,1601623836
4.333333333333333,1434297330
4.333333333333333,0316302686
4.1785714285714288,0786932724
4.1785714285714288,047046724X
4.68,1419704303
4.68,0688171397
4.68,1514109328
4.68,0691157057
4.68,1581348096
4.68,0991077024
4.68,1439840954
4.0344827586206895,1627336052
2.75,1594262942
3.78125,0316224006
4.0333333333333332,1601630921
4.0333333333333332,096779952X
3.903225806451613,1879181487
3.903225806451613,0385741308
3.903225806451613,0385731345
3.6666666666666665,0230605184
4.84,1444004247
4.84,1620878755
4.84,0806311886
4.84,0830834729
4.84,091392363X
4.84,1934794376
4.84,1484743318
4.84,1107643260
4.84,0316219819
4.84,1603201513
4.84,081173644X
3.5588235294117645,0307407187
4.3214285714285712,0471915904
4.3214285714285712,1489542418
4.3214285714285712,1591844142
4.3214285714285712,0195283805
4.3214285714285712,0143035444
4.3214285714285712,0922729956
4.3214285714285712,188882719X
4.3214285714285712,0823030997
4.3214285714285712,1517198712
4.3214285714285712,1499655622
4.3214285714285712,1493554662
4.3214285714285712,0992402913
3.1842105263157894,1463598386
4.4814814814814818,0807098108
4.4814814814814818,159691470X
4.4814814814814818,0812970306
4.4814814814814818,1501118366
4.4814814814814818,0140385061
4.4814814814814818,078975410X
4.4814814814814818,0822963310
4.1724137931034484,1861086768
4.1724137931034484,0321883721
4.1724137931034484,1590516079
4.1724137931034484,0877791325
4.1724137931034484,1608091562
4.1724137931034484,1601631847
4.6538461538461542,0071809201
4.6538461538461542,1449427502
4.6538461538461542,1442417048
4.6538461538461542,1477826300
